roundID,timestamp,crash
874,10/8/25 1:28,3.71
875,10/8/25 1:28,1.78
876,10/8/25 1:29,1.09
877,10/8/25 1:29,2.52
878,10/8/25 1:29,1.71
879,10/8/25 1:29,1.04
880,10/8/25 1:30,20.54
881,10/8/25 1:30,11.87
882,10/8/25 1:31,25.88
883,10/8/25 1:31,1.48
884,10/8/25 1:32,1.56
885,10/8/25 1:32,2.71
886,10/8/25 1:32,1.22
887,10/8/25 1:33,5.51
888,10/8/25 1:33,1.98
889,10/8/25 1:33,1.03
890,10/8/25 1:33,1.35
891,10/8/25 1:34,1.53
892,10/8/25 1:34,3.14
893,10/8/25 1:34,2.09
894,10/8/25 1:35,17.95
895,10/8/25 1:35,1.23
896,10/8/25 1:35,1.48
897,10/8/25 1:35,1.00
898,10/8/25 1:36,1.00
899,10/8/25 1:36,1.04
900,10/8/25 1:36,4.94
901,10/8/25 1:36,1.24
902,10/8/25 1:37,2.86
903,10/8/25 1:37,1.97
904,10/8/25 1:37,1.13
905,10/8/25 1:38,6.08
906,10/8/25 1:38,1.63
907,10/8/25 1:38,3.51
908,10/8/25 1:39,1.87
909,10/8/25 1:39,1.15
910,10/8/25 1:39,3.48
911,10/8/25 1:40,7.27
912,10/8/25 1:40,3.23
913,10/8/25 1:41,28.67
914,10/8/25 1:41,24.09
915,10/8/25 1:41,1.38
916,10/8/25 1:42,1.00
917,10/8/25 1:42,2.61
918,10/8/25 1:42,1.22
919,10/8/25 1:42,1.06
920,10/8/25 1:43,2.66
921,10/8/25 1:43,15.20
922,10/8/25 1:44,4.45
923,10/8/25 1:44,2.58
924,10/8/25 1:44,1.71
925,10/8/25 1:44,1.00
926,10/8/25 1:45,1.19
927,10/8/25 1:45,9.32
928,10/8/25 1:45,2.82
929,10/8/25 1:46,2.12
930,10/8/25 1:46,1.12
931,10/8/25 1:46,1.55
932,10/8/25 1:46,1.12
933,10/8/25 1:47,10.34
934,10/8/25 1:47,4.89
935,10/8/25 1:48,2.28
936,10/8/25 1:48,1.68
937,10/8/25 1:48,2.19
938,10/8/25 1:49,13.56
939,10/8/25 1:49,1.02
940,10/8/25 1:49,1.25
941,10/8/25 1:49,2.38
942,10/8/25 1:50,1.34
943,10/8/25 1:50,3.54
944,10/8/25 1:50,1.05
945,10/8/25 1:50,1.05
946,10/8/25 1:51,3.18
947,10/8/25 1:51,2.98
948,10/8/25 1:51,1.48
949,10/8/25 1:52,1.50
950,10/8/25 1:52,1.74
951,10/8/25 1:52,15.03
952,10/8/25 1:53,1.07
953,10/8/25 1:53,1.19
954,10/8/25 1:53,6.53
955,10/8/25 1:53,1.36
956,10/8/25 1:54,1.24
957,10/8/25 1:54,29.83
958,10/8/25 1:55,3.63
959,10/8/25 1:55,3.58
960,10/8/25 1:55,1.24
961,10/8/25 1:56,27.03
962,10/8/25 1:57,15.84
963,10/8/25 1:57,3.21
964,10/8/25 1:58,14.37
965,10/8/25 1:58,5.56
966,10/8/25 1:58,1.98
967,10/8/25 1:59,5.99
968,10/8/25 1:59,8.91
969,10/8/25 1:59,1.11
970,10/8/25 2:00,1.04
971,10/8/25 2:00,18.80
972,10/8/25 2:01,8.19
973,10/8/25 2:01,9.16
974,10/8/25 2:01,1.98
975,10/8/25 2:02,1.27
976,10/8/25 2:02,4.61
977,10/8/25 2:02,1.80
978,10/8/25 2:03,9.24
979,10/8/25 2:03,4.34
980,10/8/25 2:03,1.33
981,10/8/25 2:04,1.32
982,10/8/25 2:04,1.03
983,10/8/25 2:04,3.40
984,10/8/25 2:04,1.07
985,10/8/25 2:05,1.13
986,10/8/25 2:05,2.83
987,10/8/25 2:05,3.62
988,10/8/25 2:05,1.10
989,10/8/25 2:06,33.67
990,10/8/25 2:06,1.19
991,10/8/25 2:07,1.44
992,10/8/25 2:07,3.48
993,10/8/25 2:07,2.80
994,10/8/25 2:07,1.00
995,10/8/25 2:08,1.51
996,10/8/25 2:08,7.37
997,10/8/25 2:08,2.87
998,10/8/25 2:09,5.37
999,10/8/25 2:09,1.94
1000,10/8/25 2:09,1.38
1001,10/8/25 2:10,1.28
1002,10/8/25 2:10,1.64
1003,10/8/25 2:10,3.61
1004,10/8/25 2:11,8.78
1005,10/8/25 2:11,1.10
1006,10/8/25 2:11,5.59
1007,10/8/25 2:12,1.33
1008,10/8/25 2:12,1.01
1009,10/8/25 2:12,2.71
1010,10/8/25 2:12,1.00
1011,10/8/25 2:12,1.39
1012,10/8/25 2:13,1.20
1013,10/8/25 2:13,2.16
1014,10/8/25 2:13,3.02
1015,10/8/25 2:14,1.49
1016,10/8/25 2:14,2.60
1017,10/8/25 2:14,3.06
1018,10/8/25 2:15,2.63
1019,10/8/25 2:15,1.95
1020,10/8/25 2:15,1.39
1021,10/8/25 2:15,1.10
1022,10/8/25 2:15,1.92
1023,10/8/25 2:16,1.49
1024,10/8/25 2:16,13.85
1025,10/8/25 2:17,5.47
1026,10/8/25 2:17,1.65
1027,10/8/25 2:17,2.42
1028,10/8/25 2:18,2.37
1029,10/8/25 2:18,2.27
1030,10/8/25 2:19,34.02
1031,10/8/25 2:19,1.82
1032,10/8/25 2:19,1.04
1033,10/8/25 2:19,1.10
1034,10/8/25 2:20,6.70
1035,10/8/25 2:20,1.06
1036,10/8/25 2:21,14.90
1037,10/8/25 2:21,1.11
1038,10/8/25 2:21,1.18
1039,10/8/25 2:21,4.81
1040,10/8/25 2:22,1.90
1041,10/8/25 2:22,2.21
1042,10/8/25 2:22,1.01
1043,10/8/25 2:22,3.95
1044,10/8/25 2:23,1.50
1045,10/8/25 2:23,2.68
1046,10/8/25 2:23,1.41
1047,10/8/25 2:24,1.74
1048,10/8/25 2:24,1.23
1049,10/8/25 2:24,4.10
1050,10/8/25 2:24,3.93
1051,10/8/25 2:25,12.97
1052,10/8/25 2:26,10.68
1053,10/8/25 2:26,1.42
1054,10/8/25 2:26,1.00
1055,10/8/25 2:26,2.49
1056,10/8/25 2:26,1.45
1057,10/8/25 2:27,1.30
1058,10/8/25 2:27,2.31
1059,10/8/25 2:27,5.61
1060,10/8/25 2:28,5.48
1061,10/8/25 2:28,9.46
1062,10/8/25 2:29,7.58
1063,10/8/25 2:29,1.64
1064,10/8/25 2:29,1.42
1065,10/8/25 2:30,1.63
1066,10/8/25 2:30,2.26
1067,10/8/25 2:30,1.00
1068,10/8/25 2:30,1.50
1069,10/8/25 2:30,1.51
1070,10/8/25 2:31,1.38
1071,10/8/25 2:31,4.63
1072,10/8/25 2:31,2.84
1073,10/8/25 2:32,1.00
1074,10/8/25 2:32,4.76
1075,10/8/25 2:32,1.20
1076,10/8/25 2:33,4.53
1077,10/8/25 2:33,1.57
1078,10/8/25 2:33,2.47
1079,10/8/25 2:33,2.91
1080,10/8/25 2:34,1.00
1081,10/8/25 2:34,24.26
1082,10/8/25 2:35,1.86
1083,10/8/25 2:35,1.19
1084,10/8/25 2:35,2.19
1085,10/8/25 2:35,2.62
1086,10/8/25 2:36,1.63
1087,10/8/25 2:36,4.00
1088,10/8/25 2:36,2.34
1089,10/8/25 2:37,1.11
1090,10/8/25 2:37,1.29
1091,10/8/25 2:37,1.38
1092,10/8/25 2:37,1.56
1093,10/8/25 2:37,1.00
1094,10/8/25 2:38,1.31
1095,10/8/25 2:38,2.22
1096,10/8/25 2:38,10.91
1097,10/8/25 2:39,3.75
1098,10/8/25 2:39,3.18
1099,10/8/25 2:39,2.28
1100,10/8/25 2:40,1.58
1101,10/8/25 2:40,1.12
1102,10/8/25 2:40,2.70
1103,10/8/25 2:40,1.14
1104,10/8/25 2:41,4.40
1105,10/8/25 2:41,6.16
1106,10/8/25 2:42,3.88
1107,10/8/25 2:42,1.89
1108,10/8/25 2:42,2.28
1109,10/8/25 2:42,2.57
1110,10/8/25 2:43,1.22
1111,10/8/25 2:43,2.32
1112,10/8/25 2:43,1.06
1113,10/8/25 2:43,1.25
1114,10/8/25 2:44,1.07
1115,10/8/25 2:44,1.19
1116,10/8/25 2:44,1.00
1117,10/8/25 2:44,1.09
1118,10/8/25 2:44,1.53
1119,10/8/25 2:45,1.73
1120,10/8/25 2:45,6.67
1121,10/8/25 2:46,6.38
1122,10/8/25 2:46,7.10
1123,10/8/25 2:46,3.65
1124,10/8/25 2:47,1.00
1125,10/8/25 2:47,1.14
1126,10/8/25 2:47,1.40
1127,10/8/25 2:47,2.41
1128,10/8/25 2:48,1.10
1129,10/8/25 2:48,3.04
1130,10/8/25 2:48,1.00
1131,10/8/25 2:48,1.10
1132,10/8/25 2:49,6.01
1133,10/8/25 2:49,1.14
1134,10/8/25 2:49,1.67
1135,10/8/25 2:49,1.76
1136,10/8/25 2:50,9.92
1137,10/8/25 2:50,4.24
1138,10/8/25 2:51,2.15
1139,10/8/25 2:51,1.00
1140,10/8/25 2:51,4.08
1141,10/8/25 2:51,1.16
1142,10/8/25 2:52,4.21
1143,10/8/25 2:52,1.02
1144,10/8/25 2:52,2.21
1145,10/8/25 2:52,1.66
1146,10/8/25 2:53,2.21
1147,10/8/25 2:53,1.83
1148,10/8/25 2:53,1.13
1149,10/8/25 2:53,2.06
1150,10/8/25 2:54,1.48
1151,10/8/25 2:54,5.98
1152,10/8/25 2:54,1.36
1153,10/8/25 2:55,1.23
1154,10/8/25 2:55,1.32
1155,10/8/25 2:55,2.09
1156,10/8/25 2:56,9.56
1157,10/8/25 2:56,5.09
1158,10/8/25 2:56,3.35
1159,10/8/25 2:57,2.81
1160,10/8/25 2:57,1.29
1161,10/8/25 2:57,1.18
1162,10/8/25 2:57,1.08
1163,10/8/25 2:58,13.17
1164,10/8/25 2:58,2.36
1165,10/8/25 2:58,2.13
1166,10/8/25 2:59,7.68
1167,10/8/25 2:59,6.19
1168,10/8/25 2:59,1.13
1169,10/8/25 3:00,1.83
1170,10/8/25 3:00,5.78
1171,10/8/25 3:01,13.40
1172,10/8/25 3:01,1.30
1173,10/8/25 3:01,1.08
1174,10/8/25 3:02,5.50
1175,10/8/25 3:02,1.03
1176,10/8/25 3:02,26.99
1177,10/8/25 3:03,1.40
1178,10/8/25 3:03,1.88
1179,10/8/25 3:04,21.98
1180,10/8/25 3:04,1.05
1181,10/8/25 3:04,1.10
1182,10/8/25 3:04,1.00
1183,10/8/25 3:05,20.03
1184,10/8/25 3:05,1.00
1185,10/8/25 3:05,1.01
1186,10/8/25 3:05,1.00
1187,10/8/25 3:06,1.03
1188,10/8/25 3:06,4.20
1189,10/8/25 3:06,1.78
1190,10/8/25 3:07,10.40
1191,10/8/25 3:07,12.01
1192,10/8/25 3:07,1.02
1193,10/8/25 3:08,1.10
1194,10/8/25 3:08,1.27
1195,10/8/25 3:08,3.85
1196,10/8/25 3:08,1.28
1197,10/8/25 3:09,4.96
1198,10/8/25 3:09,1.66
1199,10/8/25 3:09,1.19
1200,10/8/25 3:10,1.83
1201,10/8/25 3:10,11.36
1202,10/8/25 3:10,3.56
1203,10/8/25 3:11,1.28
1204,10/8/25 3:11,3.18
1205,10/8/25 3:12,24.57
1206,10/8/25 3:12,1.56
1207,10/8/25 3:12,7.75
1208,10/8/25 3:13,1.71
1209,10/8/25 3:13,1.13
1210,10/8/25 3:13,2.89
1211,10/8/25 3:13,1.33
1212,10/8/25 3:14,2.07
1213,10/8/25 3:14,1.61
1214,10/8/25 3:14,2.35
1215,10/8/25 3:15,1.93
1216,10/8/25 3:15,4.95
1217,10/8/25 3:15,4.94
1218,10/8/25 3:16,1.15
1219,10/8/25 3:16,12.66
1220,10/8/25 3:16,4.58
1221,10/8/25 3:17,1.00
1222,10/8/25 3:17,4.01
1223,10/8/25 3:17,1.42
1224,10/8/25 3:18,1.67
1225,10/8/25 3:18,1.00
1226,10/8/25 3:18,23.75
1227,10/8/25 3:19,1.11
1228,10/8/25 3:19,1.01
1229,10/8/25 3:19,4.50
1230,10/8/25 3:19,2.11
1231,10/8/25 3:20,1.23
1232,10/8/25 3:20,1.00
1233,10/8/25 3:20,1.39
1234,10/8/25 3:20,1.17
1235,10/8/25 3:20,1.12
1236,10/8/25 3:21,1.52
1237,10/8/25 3:21,15.46
1238,10/8/25 3:22,1.51
1239,10/8/25 3:22,27.44
1240,10/8/25 3:23,1.73
1241,10/8/25 3:23,1.29
1242,10/8/25 3:23,1.23
1243,10/8/25 3:23,1.57
1244,10/8/25 3:24,4.61
1245,10/8/25 3:24,1.41
1246,10/8/25 3:24,3.34
1247,10/8/25 3:24,1.32
1248,10/8/25 3:25,1.20
1249,10/8/25 3:25,2.18
1250,10/8/25 3:25,1.31
1251,10/8/25 3:26,3.46
1252,10/8/25 3:26,2.37
1253,10/8/25 3:26,19.87
1254,10/8/25 3:27,4.30
1255,10/8/25 3:27,2.88
1256,10/8/25 3:27,1.47
1257,10/8/25 3:28,2.00
1258,10/8/25 3:28,8.57
1259,10/8/25 3:28,1.01
1260,10/8/25 3:29,1.50
1261,10/8/25 3:29,1.32
1262,10/8/25 3:29,2.94
1263,10/8/25 3:29,2.72
1264,10/8/25 3:30,1.00
1265,10/8/25 3:30,1.15
1266,10/8/25 3:30,6.02
1267,10/8/25 3:31,24.37
1268,10/8/25 3:31,1.35
1269,10/8/25 3:31,1.79
1270,10/8/25 3:32,1.04
1271,10/8/25 3:32,7.56
1272,10/8/25 3:32,1.54
1273,10/8/25 3:33,1.04
1274,10/8/25 3:33,1.38
1275,10/8/25 3:33,1.06
1276,10/8/25 3:33,1.18
1277,10/8/25 3:34,8.01
1278,10/8/25 3:34,1.21
1279,10/8/25 3:34,2.21
1280,10/8/25 3:34,1.10
1281,10/8/25 3:35,1.03
1282,10/8/25 3:35,1.42
1283,10/8/25 3:35,2.46
1284,10/8/25 3:35,1.00
1285,10/8/25 3:36,26.27
1286,10/8/25 3:36,1.36
1287,10/8/25 3:37,2.95
1288,10/8/25 3:37,4.05
1289,10/8/25 3:37,1.24
1290,10/8/25 3:37,2.19
1291,10/8/25 3:38,1.27
1292,10/8/25 3:38,10.27
1293,10/8/25 3:38,1.54
1294,10/8/25 3:39,1.23
1295,10/8/25 3:39,2.04
1296,10/8/25 3:39,5.94
1297,10/8/25 3:40,2.15
1298,10/8/25 3:40,1.08
1299,10/8/25 3:40,2.18
1300,10/8/25 3:41,4.20
1301,10/8/25 3:41,1.71
1302,10/8/25 3:41,5.97
1303,10/8/25 3:41,1.56
1304,10/8/25 3:42,2.24
1305,10/8/25 3:42,4.86
1306,10/8/25 3:42,3.70
1307,10/8/25 3:43,3.60
1308,10/8/25 3:43,1.04
1309,10/8/25 3:44,25.64
1310,10/8/25 3:44,1.82
1311,10/8/25 3:45,22.62
1312,10/8/25 3:45,27.83
1313,10/8/25 3:46,15.36
1314,10/8/25 3:46,1.00
1315,10/8/25 3:46,1.19
1316,10/8/25 3:47,1.09
1317,10/8/25 3:47,2.87
1318,10/8/25 3:47,2.00
1319,10/8/25 3:47,2.56
1320,10/8/25 3:48,1.41
1321,10/8/25 3:48,1.74
1322,10/8/25 3:48,1.21
1323,10/8/25 3:48,1.23
1324,10/8/25 3:49,2.49
1325,10/8/25 3:49,1.84
1326,10/8/25 3:49,2.59
1327,10/8/25 3:50,1.58
1328,10/8/25 3:50,2.58
1329,10/8/25 3:50,1.39
1330,10/8/25 3:51,5.14
1331,10/8/25 3:51,3.86
1332,10/8/25 3:51,1.87
1333,10/8/25 3:52,6.68
1334,10/8/25 3:52,1.10
1335,10/8/25 3:52,2.79
1336,10/8/25 3:52,1.53
1337,10/8/25 3:53,3.87
1338,10/8/25 3:53,1.00
1339,10/8/25 3:53,4.54
1340,10/8/25 3:53,1.00
1341,10/8/25 3:54,4.72
1342,10/8/25 3:54,1.98
1343,10/8/25 3:54,1.10
1344,10/8/25 3:55,2.38
1345,10/8/25 3:55,2.35
1346,10/8/25 3:55,1.07
1347,10/8/25 3:55,1.00
1348,10/8/25 3:56,2.16
1349,10/8/25 3:56,1.05
1350,10/8/25 3:56,1.94
1351,10/8/25 3:56,9.32
1352,10/8/25 3:57,2.91
1353,10/8/25 3:57,2.99
1354,10/8/25 3:57,1.94
1355,10/8/25 3:58,1.09
1356,10/8/25 3:58,2.67
1357,10/8/25 3:58,1.42
1358,10/8/25 3:59,3.25
1359,10/8/25 3:59,2.89
1360,10/8/25 3:59,4.37
1361,10/8/25 3:59,1.10
1362,10/8/25 4:00,3.62
1363,10/8/25 4:00,22.01
1364,10/8/25 4:01,1.63
1365,10/8/25 4:01,1.55
1366,10/8/25 4:01,1.13
1367,10/8/25 4:01,1.17
1368,10/8/25 4:02,1.21
1369,10/8/25 4:02,5.58
1370,10/8/25 4:02,8.86
1371,10/8/25 4:03,8.35
1372,10/8/25 4:03,4.34
1373,10/8/25 4:04,24.07
1374,10/8/25 4:04,1.07
1375,10/8/25 4:04,1.38
1376,10/8/25 4:05,5.29
1377,10/8/25 4:05,1.62
1378,10/8/25 4:05,2.11
1379,10/8/25 4:06,1.26
1380,10/8/25 4:06,1.91
1381,10/8/25 4:06,2.00
1382,10/8/25 4:06,1.38
1383,10/8/25 4:07,1.77
1384,10/8/25 4:07,1.06
1385,10/8/25 4:07,1.31
1386,10/8/25 4:07,1.28
1387,10/8/25 4:08,6.99
1388,10/8/25 4:08,3.09
1389,10/8/25 4:09,7.92
1390,10/8/25 4:09,1.94
1391,10/8/25 4:09,1.00
1392,10/8/25 4:09,6.09
1393,10/8/25 4:10,2.64
1394,10/8/25 4:10,2.11
1395,10/8/25 4:10,1.51
1396,10/8/25 4:11,1.99
1397,10/8/25 4:11,1.26
1398,10/8/25 4:11,2.73
1399,10/8/25 4:11,1.92
1400,10/8/25 4:12,4.71
1401,10/8/25 4:12,2.12
1402,10/8/25 4:12,1.89
1403,10/8/25 4:12,1.03
1404,10/8/25 4:13,15.36
1405,10/8/25 4:13,4.58
1406,10/8/25 4:14,2.11
1407,10/8/25 4:14,1.31
1408,10/8/25 4:14,1.19
1409,10/8/25 4:14,1.17
1410,10/8/25 4:15,2.25
1411,10/8/25 4:15,2.66
1412,10/8/25 4:15,1.21
1413,10/8/25 4:16,2.02
1414,10/8/25 4:16,1.51
1415,10/8/25 4:16,1.83
1416,10/8/25 4:16,2.07
1417,10/8/25 4:17,1.65
1418,10/8/25 4:17,4.62
1419,10/8/25 4:17,1.26
1420,10/8/25 4:17,1.04
1421,10/8/25 4:18,2.02
1422,10/8/25 4:18,1.16
1423,10/8/25 4:18,2.31
1424,10/8/25 4:18,1.37
1425,10/8/25 4:19,5.41
1426,10/8/25 4:19,20.94
1427,10/8/25 4:20,2.03
1428,10/8/25 4:20,1.57
1429,10/8/25 4:20,2.33
1430,10/8/25 4:21,2.45
1431,10/8/25 4:21,1.79
1432,10/8/25 4:21,8.52
1433,10/8/25 4:22,1.11
1434,10/8/25 4:22,1.31
1435,10/8/25 4:22,1.02
1436,10/8/25 4:22,1.01
1437,10/8/25 4:23,3.26
1438,10/8/25 4:23,1.49
1439,10/8/25 4:23,4.90
1440,10/8/25 4:23,1.74
1441,10/8/25 4:24,1.50
1442,10/8/25 4:24,1.64
1443,10/8/25 4:24,1.54
1444,10/8/25 4:25,19.62
1445,10/8/25 4:25,1.43
1446,10/8/25 4:25,1.03
1447,10/8/25 4:25,1.02
1448,10/8/25 4:26,1.00
1449,10/8/25 4:26,1.76
1450,10/8/25 4:27,21.24
1451,10/8/25 4:27,1.97
1452,10/8/25 4:27,3.73
1453,10/8/25 4:28,29.71
1454,10/8/25 4:28,1.68
1455,10/8/25 4:28,1.93
1456,10/8/25 4:29,1.18
1457,10/8/25 4:29,1.40
1458,10/8/25 4:29,2.73
1459,10/8/25 4:29,1.13
1460,10/8/25 4:30,1.44
1461,10/8/25 4:30,1.74
1462,10/8/25 4:30,2.10
1463,10/8/25 4:31,8.86
1464,10/8/25 4:31,1.44
1465,10/8/25 4:31,1.46
1466,10/8/25 4:32,20.09
1467,10/8/25 4:32,1.17
1468,10/8/25 4:32,1.66
1469,10/8/25 4:33,12.51
1470,10/8/25 4:33,21.47
1471,10/8/25 4:34,1.16
1472,10/8/25 4:34,8.04
1473,10/8/25 4:34,1.05
1474,10/8/25 4:35,2.10
1475,10/8/25 4:35,1.10
1476,10/8/25 4:35,13.51
1477,10/8/25 4:36,1.43
1478,10/8/25 4:36,1.43
1479,10/8/25 4:36,1.95
1480,10/8/25 4:36,1.15
1481,10/8/25 4:37,4.82
1482,10/8/25 4:37,2.75
1483,10/8/25 4:37,6.10
1484,10/8/25 4:38,1.52
1485,10/8/25 4:38,1.66
1486,10/8/25 4:38,10.60
1487,10/8/25 4:39,4.24
1488,10/8/25 4:40,25.50
1489,10/8/25 4:40,2.83
1490,10/8/25 4:40,1.79
1491,10/8/25 4:40,1.30
1492,10/8/25 4:41,1.20
1493,10/8/25 4:41,3.42
1494,10/8/25 4:41,1.99
1495,10/8/25 4:42,9.35
1496,10/8/25 4:42,1.26
1497,10/8/25 4:42,3.43
1498,10/8/25 4:43,2.83
1499,10/8/25 4:43,1.45
1500,10/8/25 4:43,1.18
1501,10/8/25 4:43,2.79
1502,10/8/25 4:44,1.21
1503,10/8/25 4:44,1.00
1504,10/8/25 4:44,2.98
1505,10/8/25 4:45,22.22
1506,10/8/25 4:45,10.45
1507,10/8/25 4:46,1.35
1508,10/8/25 4:46,1.49
1509,10/8/25 4:46,1.80
1510,10/8/25 4:46,4.38
1511,10/8/25 4:47,2.66
1512,10/8/25 4:47,3.35
1513,10/8/25 4:47,1.20
1514,10/8/25 4:48,1.19
1515,10/8/25 4:48,1.08
1516,10/8/25 4:48,23.88
1517,10/8/25 4:49,10.40
1518,10/8/25 4:50,33.66
1519,10/8/25 4:50,3.76
1520,10/8/25 4:50,4.36
1521,10/8/25 4:51,7.72
1522,10/8/25 4:51,3.71
1523,10/8/25 4:51,2.31
1524,10/8/25 4:52,3.07
1525,10/8/25 4:52,1.10
1526,10/8/25 4:52,1.28
1527,10/8/25 4:53,2.64
1528,10/8/25 4:53,1.08
1529,10/8/25 4:53,2.71
1530,10/8/25 4:53,1.25
1531,10/8/25 4:54,1.23
1532,10/8/25 4:54,2.20
1533,10/8/25 4:54,1.77
1534,10/8/25 4:54,2.72
1535,10/8/25 4:55,1.68
1536,10/8/25 4:55,5.65
1537,10/8/25 4:55,2.91
1538,10/8/25 4:56,1.25
1539,10/8/25 4:56,1.03
1540,10/8/25 4:56,1.44
1541,10/8/25 4:56,1.88
1542,10/8/25 4:57,1.61
1543,10/8/25 4:57,1.04
1544,10/8/25 4:57,1.25
1545,10/8/25 4:57,1.35
1546,10/8/25 4:58,2.52
1547,10/8/25 4:58,1.63
1548,10/8/25 4:58,1.06
1549,10/8/25 4:58,2.32
1550,10/8/25 4:59,6.43
1551,10/8/25 4:59,1.54
1552,10/8/25 4:59,1.78
1553,10/8/25 4:59,1.57
1554,10/8/25 5:00,21.91
1555,10/8/25 5:00,2.03
1556,10/8/25 5:01,1.16
1557,10/8/25 5:01,12.23
1558,10/8/25 5:01,2.94
1559,10/8/25 5:02,2.38
1560,10/8/25 5:02,1.40
1561,10/8/25 5:02,1.04
1562,10/8/25 5:03,3.09
1563,10/8/25 5:03,2.27
1564,10/8/25 5:03,1.15
1565,10/8/25 5:03,1.13
1566,10/8/25 5:04,3.69
1567,10/8/25 5:04,1.04
1568,10/8/25 5:04,2.71
1569,10/8/25 5:05,25.20
1570,10/8/25 5:05,5.95
1571,10/8/25 5:06,1.97
1572,10/8/25 5:06,1.04
1573,10/8/25 5:06,1.73
1574,10/8/25 5:06,5.64
1575,10/8/25 5:07,1.91
1576,10/8/25 5:07,1.56
1577,10/8/25 5:07,9.16
1578,10/8/25 5:08,2.16
1579,10/8/25 5:08,1.28
1580,10/8/25 5:08,2.42
1581,10/8/25 5:08,1.44
1582,10/8/25 5:09,24.17
1583,10/8/25 5:09,2.94
1584,10/8/25 5:10,1.44
1585,10/8/25 5:10,24.98
1586,10/8/25 5:11,20.26
1587,10/8/25 5:11,5.48
1588,10/8/25 5:12,26.35
1589,10/8/25 5:12,1.47
1590,10/8/25 5:13,4.33
1591,10/8/25 5:13,3.46
1592,10/8/25 5:13,1.14
1593,10/8/25 5:14,1.04
1594,10/8/25 5:14,1.56
1595,10/8/25 5:14,1.06
1596,10/8/25 5:14,1.69
1597,10/8/25 5:15,1.59
1598,10/8/25 5:15,3.27
1599,10/8/25 5:15,20.68
1600,10/8/25 5:16,4.17
1601,10/8/25 5:16,1.09
1602,10/8/25 5:17,21.50
1603,10/8/25 5:17,13.78
1604,10/8/25 5:18,9.73
1605,10/8/25 5:18,2.42
1606,10/8/25 5:18,1.56
1607,10/8/25 5:19,19.52
1608,10/8/25 5:19,1.51
1609,10/8/25 5:19,2.57
1610,10/8/25 5:20,1.41
1611,10/8/25 5:20,2.44
1612,10/8/25 5:20,1.51
1613,10/8/25 5:21,1.38
1614,10/8/25 5:21,1.42
1615,10/8/25 5:21,1.33
1616,10/8/25 5:21,1.18
1617,10/8/25 5:22,2.31
1618,10/8/25 5:22,5.36
1619,10/8/25 5:22,1.55
1620,10/8/25 5:23,4.14
1621,10/8/25 5:23,3.32
1622,10/8/25 5:23,1.00
1623,10/8/25 5:23,2.85
1624,10/8/25 5:24,1.20
1625,10/8/25 5:24,13.20
1626,10/8/25 5:24,1.95
1627,10/8/25 5:25,1.15
1628,10/8/25 5:25,2.55
1629,10/8/25 5:25,2.96
1630,10/8/25 5:26,1.63
1631,10/8/25 5:26,1.21
1632,10/8/25 5:26,12.69
1633,10/8/25 5:27,2.08
1634,10/8/25 5:27,1.31
1635,10/8/25 5:27,1.53
1636,10/8/25 5:27,1.49
1637,10/8/25 5:28,1.03
1638,10/8/25 5:28,14.89
1639,10/8/25 5:28,2.67
1640,10/8/25 5:29,1.04
1641,10/8/25 5:29,6.27
1642,10/8/25 5:29,1.74
1643,10/8/25 5:30,22.39
1644,10/8/25 5:30,1.01
1645,10/8/25 5:30,1.07
1646,10/8/25 5:31,30.58
1647,10/8/25 5:31,1.05
1648,10/8/25 5:32,1.37
1649,10/8/25 5:32,1.46
1650,10/8/25 5:32,2.95
1651,10/8/25 5:33,7.01
1652,10/8/25 5:33,1.42
1653,10/8/25 5:33,1.89
1654,10/8/25 5:33,4.40
1655,10/8/25 5:34,12.15
1656,10/8/25 5:34,1.45
1657,10/8/25 5:34,1.29
1658,10/8/25 5:35,1.01
1659,10/8/25 5:35,1.14
1660,10/8/25 5:35,1.35
1661,10/8/25 5:35,1.56
1662,10/8/25 5:36,21.91
1663,10/8/25 5:36,1.29
1664,10/8/25 5:36,1.17
1665,10/8/25 5:37,8.23
1666,10/8/25 5:37,3.57
1667,10/8/25 5:37,2.11
1668,10/8/25 5:38,1.32
1669,10/8/25 5:38,1.09
1670,10/8/25 5:38,1.37
1671,10/8/25 5:39,14.74
1672,10/8/25 5:39,1.02
1673,10/8/25 5:39,2.09
1674,10/8/25 5:40,23.01
1675,10/8/25 5:40,2.02
1676,10/8/25 5:41,4.61
1677,10/8/25 5:41,1.64
1678,10/8/25 5:41,12.22
1679,10/8/25 5:42,1.15
1680,10/8/25 5:42,3.46
1681,10/8/25 5:43,23.45
1682,10/8/25 5:43,2.21
1683,10/8/25 5:43,1.98
1684,10/8/25 5:44,4.40
1685,10/8/25 5:44,8.81
1686,10/8/25 5:45,12.03
1687,10/8/25 5:45,2.32
1688,10/8/25 5:45,23.22
1689,10/8/25 5:46,1.33
1690,10/8/25 5:46,2.34
1691,10/8/25 5:46,3.19
1692,10/8/25 5:47,1.15
1693,10/8/25 5:47,2.43
1694,10/8/25 5:47,6.17
1695,10/8/25 5:48,2.90
1696,10/8/25 5:48,2.08
1697,10/8/25 5:48,2.18
1698,10/8/25 5:49,3.24
1699,10/8/25 5:49,1.47
1700,10/8/25 5:49,2.04
1701,10/8/25 5:49,1.41
1702,10/8/25 5:50,1.25
1703,10/8/25 5:50,1.00
